Region,City,A. Uniques of First Scribe Created,B. Total Events of Scribe Created,c. EHR,Geocodio Latitude,Geocodio Longitude,Geocodio Accuracy Score,Geocodio Accuracy Type,Geocodio Address Line 1,Geocodio Address Line 2,Geocodio Address Line 3,Geocodio House Number,Geocodio Street,Geocodio Unit Type,Geocodio Unit Number,Geocodio City,Geocodio State,Geocodio County,Geocodio Postal Code,Geocodio Country,Geocodio Source,Census Year,State FIPS,County FIPS,Place Name,Place FIPS,Census Tract Code,Census Block Code,Census Block Group,Full FIPS (block),Full FIPS (tract),Metro/Micro Statistical Area Name,Metro/Micro Statistical Area Code,Metro/Micro Statistical Area Type,Combined Statistical Area Name,Combined Statistical Area Code,Metropolitan Division Area Name,Metropolitan Division Area Code,County Subdivision Name,County Subdivision FIPS,County Subdivision Class Code,County Subdivision Class Description,ZIP+4 Range Start,ZIP+4 Range End (or blank if no range),ZIP 9 Range Start,ZIP 9 Range End (or blank if no range),Record Type Code,Record Type Description,Residential Indicator,Carrier Route ID,Carrier Route Description,Building or Firm Name,Government Building Code,Government Building Description,Facility Code,Facility Description,City Delivery?,Valid delivery area?,Exact Match?
Virginia,Woodstock,1,1,undefined,38.918791,-78.512429,1,place,,,"Woodstock, VA 22664",,,,,Woodstock,VA,Shenandoah County,22664,US,TIGER/Line® dataset from the US Census Bureau,2024,51,51171,,,40300,2041,2,5.12E+14,5.12E+10,,,,,,,,District 5,91877,Z1,A nonfunctioning county subdivision,,,,,,,,,,,,,,,,,
Virginia,undefined,1,101,Other,37.522251,-78.668194,1,state,,,VA,,,,,,VA,,,US,TIGER/Line® dataset from the US Census Bureau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,Anacortes,1,10,Other,48.499172,-122.60711,1,place,,,"Anacortes, WA 98221",,,,,Anacortes,WA,Skagit County,98221,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53057,Anacortes,5301990,940600,1049,1,5.31E+14,5.31E+10,"Mount Vernon-Anacortes, WA",34580,metropolitan,"Seattle-Tacoma, WA",500,,,Anacortes,90064,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Arlington,0,6,Epic,48.181498,-121.95947,1,place,,,"Arlington, WA 98223",,,,,Arlington,WA,Snohomish County,98223,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53061,,,53506,3018,3,5.31E+14,5.31E+10,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500,"Everett, WA",21794,Arlington,90080,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Auburn,3,2589,AdvancedMD,47.309496,-122.26447,1,place,,,"Auburn, WA 98001",,,,,Auburn,WA,King County,98001,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53033,Auburn,5303180,29902,3014,3,5.30E+14,5.30E+10,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500,"Seattle-Bellevue-Kent, WA",42644,Federal Way-Auburn,91140,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Bainbridge Island,4,137,Intergy,47.647774,-122.53802,1,place,,,"Bainbridge Island, WA 98110",,,,,Bainbridge Island,WA,Kitsap County,98110,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53035,Bainbridge Island,5303736,90800,1007,1,5.30E+14,5.30E+10,"Bremerton-Silverdale-Port Orchard, WA",14740,metropolitan,"Seattle-Tacoma, WA",500,,,Bainbridge Island,90120,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Battle Ground,0,19,Charm Health,45.803592,-122.53165,1,place,,,"Battle Ground, WA 98604",,,,,Battle Ground,WA,Clark County,98604,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53011,Lewisville,5339212,40416,1001,1,5.30E+14,5.30E+10,"Portland-Vancouver-Hillsboro, OR-WA",38900,metropolitan,"Portland-Vancouver-Salem, OR-WA",440,,,Battle Ground,90128,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Bellevue,7,1007,CPSI,47.615471,-122.20722,1,place,,,"Bellevue, WA 98004",,,,,Bellevue,WA,King County,98004,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53033,Bellevue,5305210,24002,1013,1,5.30E+14,5.30E+10,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500,"Seattle-Bellevue-Kent, WA",42644,Seattle East,92931,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Bellingham,3,35,NextGen,48.754401,-122.47884,1,place,,,"Bellingham, WA 98225",,,,,Bellingham,WA,Whatcom County,98225,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53073,Bellingham,5305280,600,1009,1,5.31E+14,5.31E+10,"Bellingham, WA",13380,metropolitan,,,,,Bellingham,90176,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Black Diamond,1,91,undefined,47.310568,-121.99872,1,place,,,"Black Diamond, WA 98010",,,,,Black Diamond,WA,King County,98010,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53033,Black Diamond,5306330,31603,3011,3,5.30E+14,5.30E+10,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500,"Seattle-Bellevue-Kent, WA",42644,Enumclaw Plateau,91056,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Bonney Lake,1,57,Other,47.17705,-122.18651,1,place,,,"Bonney Lake, WA 98391",,,,,Bonney Lake,WA,Pierce County,98391,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53053,Bonney Lake,5307170,70308,3007,3,5.31E+14,5.31E+10,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500,"Tacoma-Lakewood, WA",45104,Puyallup,92672,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Bothell,3,354,Charm Health,47.750689,-122.21438,1,place,,,"Bothell, WA 98011",,,,,Bothell,WA,King County,98011,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53033,Bothell,5307380,21803,3018,3,5.30E+14,5.30E+10,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500,"Seattle-Bellevue-Kent, WA",42644,Seattle East,92931,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Bremerton,1,672,SimplePractice,47.606478,-122.63471,1,place,,,"Bremerton, WA 98310",,,,,Bremerton,WA,Kitsap County,98310,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53035,Tracyton,5372205,80102,3003,3,5.30E+14,5.30E+10,"Bremerton-Silverdale-Port Orchard, WA",14740,metropolitan,"Seattle-Tacoma, WA",500,,,Bremerton,90288,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Burien,0,32,Charm Health,47.4702,-122.348,1,place,,,"Burien, WA 98166",,,,,Burien,WA,King County,98166,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53033,Burien,5308850,27902,1010,1,5.30E+14,5.30E+10,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500,"Seattle-Bellevue-Kent, WA",42644,Seattle,92928,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Burlington,0,1,Other,48.47566,-122.32544,1,place,,,"Burlington, WA 98233",,,,,Burlington,WA,Skagit County,98233,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53057,Burlington,5308920,951700,1013,1,5.31E+14,5.31E+10,"Mount Vernon-Anacortes, WA",34580,metropolitan,"Seattle-Tacoma, WA",500,,,Burlington,90384,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Camas,1,8,Other,45.656489,-122.39934,1,place,,,"Camas, WA 98607",,,,,Camas,WA,Clark County,98607,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53011,,,40603,4009,4,5.30E+14,5.30E+10,"Portland-Vancouver-Hillsboro, OR-WA",38900,metropolitan,"Portland-Vancouver-Salem, OR-WA",440,,,Camas,90416,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Carnation,1,67,amazing charts,47.661862,-121.92724,1,place,,,"Carnation, WA 98014",,,,,Carnation,WA,King County,98014,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53033,,,32500,3015,3,5.30E+14,5.30E+10,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500,"Seattle-Bellevue-Kent, WA",42644,Snoqualmie Valley,93078,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Chehalis,1,649,Other,46.615653,-123.02485,1,place,,,"Chehalis, WA 98532",,,,,Chehalis,WA,Lewis County,98532,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53041,,,971400,1026,1,5.30E+14,5.30E+10,"Centralia, WA",16500,micropolitan,"Seattle-Tacoma, WA",500,,,Newaukum Prairie,92146,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Cle Elum,0,24,Other,47.156558,-120.80693,1,place,,,"Cle Elum, WA 98922",,,,,Cle Elum,WA,Kittitas County,98922,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53037,,,975101,1361,1,5.30E+14,5.30E+10,"Ellensburg, WA",21260,micropolitan,,,,,Cle Elum,90624,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Clinton,1,47,SimplePractice,47.956934,-122.41772,1,place,,,"Clinton, WA 98236",,,,,Clinton,WA,Island County,98236,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53029,,,972000,2011,2,5.30E+14,5.30E+10,"Oak Harbor, WA",36020,micropolitan,"Seattle-Tacoma, WA",500,,,South Whidbey Island,93168,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Connell,1,124,undefined,46.590118,-118.89779,1,place,,,"Connell, WA 99326",,,,,Connell,WA,Franklin County,99326,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53021,,,20802,3103,3,5.30E+14,5.30E+10,"Kennewick-Richland, WA",28420,metropolitan,"Kennewick-Richland-Walla Walla, WA",314,,,Connell,90752,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Coupeville,2,97,Meditech,48.1894,-122.66765,1,place,,,"Coupeville, WA 98239",,,,,Coupeville,WA,Island County,98239,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53029,,,971100,3001,3,5.30E+14,5.30E+10,"Oak Harbor, WA",36020,micropolitan,"Seattle-Tacoma, WA",500,,,Central Whidbey Island,90528,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Deer Park,0,45,Allscripts,47.95434,-117.47689,1,place,,,"Deer Park, WA 99006",,,,,Deer Park,WA,Spokane County,99006,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53063,Deer Park,5317320,10301,1076,1,5.31E+14,5.31E+10,"Spokane-Spokane Valley, WA",44060,metropolitan,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",518,,,Deer Park,90880,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,DesMoines,0,317,Charm Health,47.398746,-122.32139,1,place,,,"Des Moines, WA 98148",,,,,Des Moines,WA,King County,98148,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53033,Des Moines,5317635,28901,2018,2,5.30E+14,5.30E+10,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500,"Seattle-Bellevue-Kent, WA",42644,Seattle,92928,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Duvall,0,2,therapy appointment,47.73459,-121.93197,1,place,,,"Duvall, WA 98019",,,,,Duvall,WA,King County,98019,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53033,,,32401,4007,4,5.30E+14,5.30E+10,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500,"Seattle-Bellevue-Kent, WA",42644,Snoqualmie Valley,93078,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,East Wenatchee,1,2,Epic,47.497831,-120.2144,1,place,,,"East Wenatchee, WA 98802",,,,,East Wenatchee,WA,Douglas County,98802,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53017,,,950200,1347,1,5.30E+14,5.30E+10,"Wenatchee-East Wenatchee, WA",48300,metropolitan,,,,,Waterville,93696,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Eastsound,2,18,Lightening Step,48.659128,-122.8676,1,place,,,"Eastsound, WA 98245",,,,,Eastsound,WA,San Juan County,98245,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53055,,,960101,2014,2,5.31E+14,5.31E+10,,,,,,,,Orcas,92432,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Eatonville,0,2,Other,46.904844,-122.30141,1,place,,,"Eatonville, WA 98328",,,,,Eatonville,WA,Pierce County,98328,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53053,,,73200,2009,2,5.31E+14,5.31E+10,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500,"Tacoma-Lakewood, WA",45104,Eatonville,90976,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Edmonds,2,9,Epic,47.806068,-122.3724,1,place,,,"Edmonds, WA 98020",,,,,Edmonds,WA,Snohomish County,98020,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53061,Edmonds,5320750,50502,2002,2,5.31E+14,5.31E+10,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500,"Everett, WA",21794,Edmonds,90992,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Ellensburg,1,1,undefined,47.028084,-120.48998,1,place,,,"Ellensburg, WA 98926",,,,,Ellensburg,WA,Kittitas County,98926,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53037,,,975300,1171,1,5.30E+14,5.30E+10,"Ellensburg, WA",21260,micropolitan,,,,,Northeast Kittitas,92188,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Everett,4,1018,Epic,47.988661,-122.1998,1,place,,,"Everett, WA 98201",,,,,Everett,WA,Snohomish County,98201,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53061,Everett,5322640,40400,2005,2,5.31E+14,5.31E+10,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500,"Everett, WA",21794,Everett,91120,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Federal Way,10,5668,AdvancedMD,47.307713,-122.31577,1,place,,,"Federal Way, WA 98003",,,,,Federal Way,WA,King County,98003,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53033,Federal Way,5323515,30314,1007,1,5.30E+14,5.30E+10,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500,"Seattle-Bellevue-Kent, WA",42644,Federal Way-Auburn,91140,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Gig Harbor,2,99,Athena,47.369501,-122.71535,1,place,,,"Gig Harbor, WA 98329",,,,,Gig Harbor,WA,Pierce County,98329,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53053,Stansberry Lake,5367435,72601,3001,3,5.31E+14,5.31E+10,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500,"Tacoma-Lakewood, WA",45104,Key Peninsula-Anderson Island,91480,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Graham,1,1,Full Script,47.03282,-122.28504,1,place,,,"Graham, WA 98338",,,,,Graham,WA,Pierce County,98338,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53053,Graham,5327785,73118,1000,1,5.31E+14,5.31E+10,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500,"Tacoma-Lakewood, WA",45104,Graham-Thrift,91280,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Grandview,0,53,Practice Fusion,46.25097,-119.9017,1,place,,,"Grandview, WA 98930",,,,,Grandview,WA,Yakima County,98930,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53077,Grandview,5327925,1901,2007,2,5.31E+14,5.31E+10,"Yakima, WA",49420,metropolitan,,,,,Sunnyside,93344,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Greenacres,0,1,Other,47.622784,-117.13818,1,place,,,"Green Acres, WA 99016",,,,,Green Acres,WA,Spokane County,99016,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53063,,,13300,2000,2,5.31E+14,5.31E+10,"Spokane-Spokane Valley, WA",44060,metropolitan,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",518,,,Valleyford,93584,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Issaquah,1,634,Charm Health,47.497419,-122.0107,1,place,,,"Issaquah, WA 98027",,,,,Issaquah,WA,King County,98027,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53033,,,32102,3020,3,5.30E+14,5.30E+10,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500,"Seattle-Bellevue-Kent, WA",42644,Issaquah Plateau,91392,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Kenmore,1,1,Epic,47.75732,-122.24401,1,place,,,"Kenmore, WA 98028",,,,,Kenmore,WA,King County,98028,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53033,Kenmore,5335170,21702,1005,1,5.30E+14,5.30E+10,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500,"Seattle-Bellevue-Kent, WA",42644,Seattle East,92931,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Kennewick,2,1361,Epic,46.212306,-119.15567,1,place,,,"Kennewick, WA 99336",,,,,Kennewick,WA,Benton County,99336,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53005,Kennewick,5335275,11100,1017,1,5.30E+14,5.30E+10,"Kennewick-Richland, WA",28420,metropolitan,"Kennewick-Richland-Walla Walla, WA",314,,,Richland-Kennewick,92768,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Kent,7,2766,Epic,47.405479,-122.19577,1,place,,,"Kent, WA 98031",,,,,Kent,WA,King County,98031,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53033,Kent,5335415,29403,2002,2,5.30E+14,5.30E+10,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500,"Seattle-Bellevue-Kent, WA",42644,Seattle,92928,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Kirkland,18,2015,Clinicient,47.673263,-122.18703,1,place,,,"Kirkland, WA 98033",,,,,Kirkland,WA,King County,98033,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53033,Kirkland,5335940,22501,3002,3,5.30E+14,5.30E+10,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500,"Seattle-Bellevue-Kent, WA",42644,Seattle East,92931,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,La Center,0,3,AdvancedMD,45.881459,-122.61542,1,place,,,"La Center, WA 98629",,,,,La Center,WA,Clark County,98629,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53011,,,40202,2014,2,5.30E+14,5.30E+10,"Portland-Vancouver-Hillsboro, OR-WA",38900,metropolitan,"Portland-Vancouver-Salem, OR-WA",440,,,La Center,91520,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Lacey,2,139,AdvancedMD,47.026418,-122.7967,1,place,,,"Lacey, WA 98503",,,,,Lacey,WA,Thurston County,98503,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53067,Lacey,5336745,11422,1001,1,5.31E+14,5.31E+10,"Olympia-Lacey-Tumwater, WA",36500,metropolitan,"Seattle-Tacoma, WA",500,,,Olympia,92352,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Lake Stevens,0,149,DrChrono,48.046751,-122.05638,1,place,,,"Lake Stevens, WA 98258",,,,,Lake Stevens,WA,Snohomish County,98258,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53061,Lochsloy,5339860,53603,1010,1,5.31E+14,5.31E+10,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500,"Everett, WA",21794,Granite Falls,91312,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Lakewood,1,178,Other,47.128671,-122.51032,1,place,,,"Lakewood, WA 98439",,,,,Lakewood,WA,Pierce County,98439,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53053,McChord AFB,5341155,72901,1056,1,5.31E+14,5.31E+10,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500,"Tacoma-Lakewood, WA",45104,Fort Lewis-DuPont,91184,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Langley,0,170,Other,48.031815,-122.45883,1,place,,,"Langley, WA 98260",,,,,Langley,WA,Island County,98260,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53029,,,971900,3007,3,5.30E+14,5.30E+10,"Oak Harbor, WA",36020,micropolitan,"Seattle-Tacoma, WA",500,,,South Whidbey Island,93168,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Liberty Lake,2,4,NextGen,47.651635,-117.08585,1,place,,,"Liberty Lake, WA 99019",,,,,Liberty Lake,WA,Spokane County,99019,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53063,,,13204,2010,2,5.31E+14,5.31E+10,"Spokane-Spokane Valley, WA",44060,metropolitan,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",518,,,Liberty Lake,91616,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Longview,0,156,Epic,46.181872,-123.0576,1,place,,,"Longview, WA 98632",,,,,Longview,WA,Cowlitz County,98632,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53015,,,1900,1005,1,5.30E+14,5.30E+10,"Longview-Kelso, WA",31020,metropolitan,"Portland-Vancouver-Salem, OR-WA",440,,,Castle Rock,90464,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Lynden,1,5,Epic,48.932328,-122.43625,1,place,,,"Lynden, WA 98264",,,,,Lynden,WA,Whatcom County,98264,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53073,,,10701,1003,1,5.31E+14,5.31E+10,"Bellingham, WA",13380,metropolitan,,,,,Ferndale,91152,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Lynnwood,22,559,AdvancedMD,47.804869,-122.28548,1,place,,,"Lynnwood, WA 98036",,,,,Lynnwood,WA,Snohomish County,98036,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53061,Brier,5307940,51929,2008,2,5.31E+14,5.31E+10,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500,"Everett, WA",21794,Edmonds,90992,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Maple Valley,1,2,Other,47.409304,-121.96945,1,place,,,"Maplevalley, WA 98038",,,,,Maplevalley,WA,King County,98038,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53033,Hobart,5331495,32003,4022,4,5.30E+14,5.30E+10,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500,"Seattle-Bellevue-Kent, WA",42644,Tahoma-Maple Valley,93392,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Marysville,4,951,Practice Fusion,48.049576,-122.16195,1,place,,,"Marysville, WA 98270",,,,,Marysville,WA,Snohomish County,98270,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53061,Marysville,5343955,52904,1009,1,5.31E+14,5.31E+10,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500,"Everett, WA",21794,Marysville,91936,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Mead,1,1,Epic,47.834074,-117.24039,1,place,,,"Mead, WA 99021",,,,,Mead,WA,Spokane County,99021,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53063,Green Bluff,5328590,10204,1005,1,5.31E+14,5.31E+10,"Spokane-Spokane Valley, WA",44060,metropolitan,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",518,,,Colbert,90640,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Mercer Island,7,311,AdvancedMD,47.56025,-122.22808,1,place,,,"Mercer Island, WA 98040",,,,,Mercer Island,WA,King County,98040,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53033,Mercer Island,5345005,24500,3024,3,5.30E+14,5.30E+10,"Seattle-Tacoma-Bellevue, WA",42660,metropolitan,"Seattle-Tacoma, WA",500,"Seattle-Bellevue-Kent, WA",42644,Seattle East,92931,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Washington,Mesa,0,9,Athena,46.577941,-119.16212,1,place,,,"Mesa, WA 99343",,,,,Mesa,WA,Franklin County,99343,US,TIGER/Line® dataset from the US Census Bureau,2024,53,53021,Basin City,5304405,20801,1018,1,5.30E+14,5.30E+10,"Kennewick-Richland, WA",28420,metropolitan,"Kennewick-Richland-Walla Walla, WA",314,,,Connell,90752,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
